ticker,published_utc,title,publisher,url
PUBM,2025-10-21T12:00:00+00:00,PubMatic Scales Pause Advertising Campaigns Across Connected TV with dentsu First to Partner,Yahoo,https://finnhub.io/api/news?id=fa90953b18f7fed37da78f091d66b8628f3c060d3f52aaf4a2039b7c824b1d80
PUBM,2025-10-14T15:05:28+00:00,"PubMatic, MNTN announce strategic partnership",Yahoo,https://finnhub.io/api/news?id=ec50d95a426d885ec171002bbd5fda6c6146efe137866f6c50f943dc46a26344
PUBM,2025-10-13T15:00:00+00:00,"PubMatic and MNTN Partner to Expand Premium CTV Market, Driving Net-New Advertiser Demand and Unlocking a 10% Publisher Revenue Lift",Yahoo,https://finnhub.io/api/news?id=1e9ef0216fd2216b4969dd13b614f97063f16863c61dc11dc84346dca39bb35f
PUBM,2025-09-08T18:10:07+00:00,"SpaceX & EchoStar $17B deal, PubMatic sues Google, CVS down",Yahoo,https://finnhub.io/api/news?id=2c65567d5d078597aa159a278848513bb1fce03b0a24b354ed125a167f6b0d93
PUBM,2025-09-08T15:41:49+00:00,Adtech company PubMatic sues Google over monopoly violations,Yahoo,https://finnhub.io/api/news?id=9b650c4a74e826b700bbb5815c1b0362141252c4f30c957ee4f32552c072fe23
PUBM,2025-09-08T15:40:00+00:00,PubMatic sues Google as challenges to ad-tech dominance mount,Yahoo,https://finnhub.io/api/news?id=7c1ff51b13cf4e8b027214dcbdeae3161652e66d6e9b88f4dcb34e2db9852ff9
PUBM,2025-09-08T14:01:00+00:00,PubMatic Files Lawsuit Against Google to Restore Fair Competition and Innovation in Digital Advertising,Yahoo,https://finnhub.io/api/news?id=83d0016c2fe19b16b37c3b5b6f463feee6e12536b3f05524a0cb7c499d151e63
PUBM,2025-08-21T13:36:11+00:00,"CoreWeave upgraded, Instacart downgraded: Wall Street's top analyst calls",Yahoo,https://finnhub.io/api/news?id=26b896a61549ef804826b3aa791754c6e8e1cb818d911858644db9b403338927
PUBM,2025-07-17T12:00:00+00:00,"PubMatic Launches AI-Powered Live Sports Marketplace with Real-Time Game Moment Curation, FanServ Joins as Premier Partner",Yahoo,https://finnhub.io/api/news?id=1a862cc80d2888ec6e0efd402f239454e160737d0c231c9345a7f439411e2d1f
PUBM,2025-07-08T06:29:31+00:00,Pubmatic Inc - Sojern partners with PubMatic to expand travel data curation,Finnhub,https://finnhub.io/api/news?id=7022dde02929b155ac2e78739a0a97d3c13f58aa3ee00cd2a6f27b8e0bc709f6
PUBM,2025-05-30T04:31:03+00:00,2 Software Stocks for Long-Term Investors and 1 to Keep Off Your Radar,Yahoo,https://finnhub.io/api/news?id=7c6d65e0985815a289bf2c21a7559265dfbe917430d9a5acd4613eda165fbf5a
PUBM,2025-05-09T15:01:00+00:00,PubMatic Inc (PUBM) Q1 2025 Earnings Call Highlights: Surpassing Guidance with Strong CTV ...,Yahoo,https://finnhub.io/api/news?id=f28d4e14b2cccd6cdb9f28b16abd87813fa6221c126e3d0ddb3aeafe847255dd
PUBM,2025-04-30T21:35:59+00:00,PubMatic : and Overtone Partner to Power the Open Internet with Contextual Intelligence,Finnhub,https://finnhub.io/api/news?id=7c33e15c128dbc821b18c22a39e031e3a005fc735782b8aca73363c9def9225c
PUBM,2025-04-09T12:00:00+00:00,"PubMatic and Spectrum Reach Partner to Enhance Demand, Efficiency and Curation Across CTV Marketplace",Yahoo,https://finnhub.io/api/news?id=3c32f117e3463846218ade26d3d7cc207a57e4bab6fd025f4173e2066802d8c9
PUBM,2025-03-18T23:18:33+00:00,Magnite: 2025 Will Be Determined By The Timing Of Partnerships,SeekingAlpha,https://finnhub.io/api/news?id=df8cab5787ae403d79173ef1571e26ba32e89ca05f7bd79c977d34c5157dcb6d
PUBM,2025-03-18T15:01:25+00:00,PubMatic: Temporary Weakness Presents A Buying Opportunity (Rating Upgrade),SeekingAlpha,https://finnhub.io/api/news?id=c85e442d020666b57c80b42779717558dffc9c140b9bd453854e6149ac79e9e2
PUBM,2025-01-07T14:00:00+00:00,PubMatic & KERV.ai Partner to Enhance Programmatic Advertising with Premium Supply Curation via Deal IDs,Yahoo,https://finnhub.io/api/news?id=91fb5aed24efc4f371e30872c7762564f2d6c6bd9156a2738605da7b668c0953
PUBM,2024-12-13T13:06:20+00:00,"PubMatic, GroupM expand partnership to boost Latin America market impact",Yahoo,https://finnhub.io/api/news?id=d055ce649aedaae8bff3dd37e477e866b0775fea1d3fba4aab85e392870f2eb4
PUBM,2024-12-12T13:00:00+00:00,PubMatic and GroupM Expand Partnership to Boost Latin America Market Impact,Yahoo,https://finnhub.io/api/news?id=009f45cd7af53acf99f104419f7d366fc936dc5929c9b33fe8370c0289a9ae68
PUBM,2024-12-03T15:00:00+00:00,PubMatic Expands its Collaboration with Western Union to Unlock New Commerce Media Opportunities,Yahoo,https://finnhub.io/api/news?id=8cfdba796b29cd5d74d69878deee9b7516560c82b51291f736829a3c0ccdc5c5
PUBM,2024-11-26T01:30:00+00:00,Advertisers Are Reportedly Returning to Elon Musk's X. This Little-Known Software Company Just Partnered With X and Could Be the Surprise Winner of This News.,Yahoo,https://finnhub.io/api/news?id=7803bf4036f4c116599fb50d5f79d62de403aad7b3f03df7439e0e92955c6803
PUBM,2024-11-21T15:05:00+00:00,Xumo and PubMatic Partner to Expand Programmatic Advertising,Yahoo,https://finnhub.io/api/news?id=847b9643e7245e385e3a43257b9c670b12fa93f7ee7eb82fb2c8c60cae3561b7
